coverage_max_uncovered_disc_ratio,coverage_occupancy,delta_incidence_deg,dst_incidence_deg,edge,edge_run,engine,fit_rmse_is_not_accuracy,fit_rmse_px,inlier_ratio,n_inliers,n_inliers_failure_flag,n_keypoints_dst,n_keypoints_src,n_putative,pair,pass,recorded_direction,recorded_n_inliers,reproduces_recorded,same_orbit_pair,src_incidence_deg,success,wall_s,window,wrong_pass
0.4063049279272992,0.078125,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,,b1,True,0.6529075398107114,0.16981132075471697,9,False,11606,10725,53,"['nac.m1271742202lc', 'nac.m1335207975rc']",True,,,,False,29.95,True,11.369732200051658,RD04,False
0.525652851904498,0.03125,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,,lg,True,1.1832901233595593e-13,1.0,3,True,4096,4096,3,"['nac.m1271742202lc', 'nac.m1335207975rc']",False,,,,False,29.95,False,39.16308869997738,RD04,False
0.3724289814883388,0.109375,3.049999999999997,45.48,nac.m1341069775rc -> nac.m1212932972lc,,b1,True,0.8949345988802544,0.10126582278481013,8,True,12046,13585,79,"['nac.m1212932972lc', 'nac.m1341069775rc']",False,,,,False,42.43,False,13.55803630000446,RD04,False
,,3.049999999999997,45.48,nac.m1341069775rc -> nac.m1212932972lc,,lg,True,nan,0.0,0,True,4096,4096,2,"['nac.m1212932972lc', 'nac.m1341069775rc']",False,,,,False,42.43,False,31.919044899987057,RD04,False
0.7029938299958308,0.046875,27.330000000000005,69.76,nac.m1341069775rc -> nac.m1335207975rc,,b1,True,3.534667429255029e-13,0.08823529411764706,3,True,11606,13585,34,"['nac.m1335207975rc', 'nac.m1341069775rc']",False,,,,False,42.43,False,15.156759300036356,RD04,False
,,27.330000000000005,69.76,nac.m1341069775rc -> nac.m1335207975rc,,lg,True,nan,0.0,0,True,4096,4096,1,"['nac.m1335207975rc', 'nac.m1341069775rc']",False,,,,False,42.43,False,32.664078400004655,RD04,False
0.14067924301069615,0.796875,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,b1,True,0.8969172653553432,0.98,2597,False,6320,12046,2650,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,9.500284700014163,RD04,False
0.20738334226010693,0.703125,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,lg,True,0.818560918777366,0.9945392491467577,1457,False,4096,4096,1465,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,32.7989610999939,RD04,False
0.2193081954572755,0.625,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,b1,True,1.2322857441284818,0.8536585365853658,210,False,11606,12046,246,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,10.159792900027242,RD04,False
0.18526602923070937,0.6875,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,lg,True,1.1323839136566327,0.8295218295218295,1197,False,4096,4096,1443,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,35.46943910000846,RD04,False
0.7697955457067424,0.046875,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,b1,True,6.174775814543077e-13,0.06779661016949153,4,True,15045,12046,59,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,15.154555300017819,RD04,False
,,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,lg,True,nan,0.0,0,True,4096,4096,1,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,32.46067880000919,RD04,False
