coverage_max_uncovered_disc_ratio,coverage_occupancy,delta_incidence_deg,dst_incidence_deg,edge,edge_run,engine,fit_rmse_is_not_accuracy,fit_rmse_px,inlier_ratio,n_inliers,n_inliers_failure_flag,n_keypoints_dst,n_keypoints_src,n_putative,pair,pass,recorded_direction,recorded_n_inliers,reproduces_recorded,same_orbit_pair,src_incidence_deg,success,wall_s,window,wrong_pass
0.08209284331972189,1.0,1.7399999999999949,45.48,nac.m1182331886lc -> nac.m1212932972lc,,xf,True,1.3600001209970591,0.5662055335968379,1146,False,4096,4096,2024,"['nac.m1182331886lc', 'nac.m1212932972lc']",True,,,,False,43.74,True,17.396604700013995,RD03,False
0.1979441841136386,0.671875,23.139999999999993,66.88,nac.m1182331886lc -> nac.m1199981485rc,,b1,True,1.2808843780920742,0.7883817427385892,190,False,11872,10894,241,"['nac.m1182331886lc', 'nac.m1199981485rc']",True,,,,False,43.74,True,21.769199699978344,RD03,False
0.21905017420856066,0.65625,23.139999999999993,66.88,nac.m1182331886lc -> nac.m1199981485rc,,lg,True,1.0605485003098771,0.8383921246923708,1022,False,4096,4096,1219,"['nac.m1182331886lc', 'nac.m1199981485rc']",True,,,,False,43.74,True,63.89722990000155,RD03,False
0.2159669679886418,0.53125,23.139999999999993,66.88,nac.m1182331886lc -> nac.m1199981485rc,,xf,True,1.1964464089226363,0.18121363258520365,218,False,4096,4096,1203,"['nac.m1182331886lc', 'nac.m1199981485rc']",True,,,,False,43.74,True,16.057171799999196,RD03,False
0.18923402682059662,0.4375,26.020000000000003,69.76,nac.m1182331886lc -> nac.m1335207975rc,,b1,True,0.9140007728774865,0.5666666666666667,68,False,12471,10894,120,"['nac.m1182331886lc', 'nac.m1335207975rc']",True,,,,False,43.74,True,16.87626490002731,RD03,False
0.23340334069117516,0.578125,26.020000000000003,69.76,nac.m1182331886lc -> nac.m1335207975rc,,lg,True,1.164521775331621,0.7395470383275261,849,False,4096,4096,1148,"['nac.m1182331886lc', 'nac.m1335207975rc']",True,,,,False,43.74,True,57.17339870001888,RD03,False
0.20986462180382684,0.5,26.020000000000003,69.76,nac.m1182331886lc -> nac.m1335207975rc,,xf,True,1.2802830854902858,0.11040723981900452,122,False,4096,4096,1105,"['nac.m1182331886lc', 'nac.m1335207975rc']",True,,,,False,43.74,True,20.58598350000102,RD03,False
0.33692991357639596,0.046875,28.550000000000004,72.29,nac.m1182331886lc -> nac.m1096350825rc,,b1,True,7.3090410607263e-13,0.07317073170731707,3,True,12825,10894,41,"['nac.m1096350825rc', 'nac.m1182331886lc']",False,,,,False,43.74,False,25.254368099966086,RD03,False
,,28.550000000000004,72.29,nac.m1182331886lc -> nac.m1096350825rc,,lg,True,nan,0.0,0,True,4096,4096,1,"['nac.m1096350825rc', 'nac.m1182331886lc']",False,,,,False,43.74,False,59.58139489998575,RD03,False
0.4579528385184755,0.0625,28.550000000000004,72.29,nac.m1182331886lc -> nac.m1096350825rc,,xf,True,0.6595775372748343,0.005219206680584551,5,True,4096,4096,958,"['nac.m1096350825rc', 'nac.m1182331886lc']",False,,,,False,43.74,False,23.018342999974266,RD03,False
0.4232841411053905,0.046875,30.910000000000004,74.65,nac.m1182331886lc -> nac.m1142297886lc,,b1,True,2.970397257477911e-12,0.0967741935483871,3,True,13922,10894,31,"['nac.m1142297886lc', 'nac.m1182331886lc']",False,,,,False,43.74,False,15.456636500020977,RD03,False
,,30.910000000000004,74.65,nac.m1182331886lc -> nac.m1142297886lc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1142297886lc', 'nac.m1182331886lc']",False,,,,False,43.74,False,71.99297550000483,RD03,False
0.4282473201456304,0.078125,30.910000000000004,74.65,nac.m1182331886lc -> nac.m1142297886lc,,xf,True,0.5072350278254998,0.0054288816503800215,5,True,4096,4096,921,"['nac.m1142297886lc', 'nac.m1182331886lc']",False,,,,False,43.74,False,26.972392600029707,RD03,False
0.05424275067671774,1.0,4.030000000000001,48.47,nac.m1236465772rc -> nac.m1175268993rc,,b1,True,0.7395926417772882,0.9940878378378378,8239,False,18742,14702,8288,"['nac.m1175268993rc', 'nac.m1236465772rc']",True,,,,False,44.44,True,30.926816499966662,RD03,False
0.14430012135966505,0.875,4.030000000000001,48.47,nac.m1236465772rc -> nac.m1175268993rc,,lg,True,0.7296975294054958,0.9976535001955417,2551,False,4096,4096,2557,"['nac.m1175268993rc', 'nac.m1236465772rc']",True,,,,False,44.44,True,63.90427549998276,RD03,False
0.07287538358872031,1.0,4.030000000000001,48.47,nac.m1236465772rc -> nac.m1175268993rc,,xf,True,1.0751042831081346,0.5770750988142292,1168,False,4096,4096,2024,"['nac.m1175268993rc', 'nac.m1236465772rc']",True,,,,False,44.44,True,16.959070099983364,RD03,False
0.36683748485591017,0.046875,22.439999999999998,66.88,nac.m1236465772rc -> nac.m1199981485rc,,b1,True,0.2663179569254015,0.056338028169014086,4,True,11872,14702,71,"['nac.m1199981485rc', 'nac.m1236465772rc']",False,,,,False,44.44,False,36.220945499953814,RD03,False
0.46632224497360897,0.046875,22.439999999999998,66.88,nac.m1236465772rc -> nac.m1199981485rc,,lg,True,1.9691137908567693e-13,1.0,3,True,4096,4096,3,"['nac.m1199981485rc', 'nac.m1236465772rc']",False,,,,False,44.44,False,58.49298500001896,RD03,False
0.4846924756579915,0.046875,22.439999999999998,66.88,nac.m1236465772rc -> nac.m1199981485rc,,xf,True,1.4218922593437069,0.004703668861712135,5,True,4096,4096,1063,"['nac.m1199981485rc', 'nac.m1236465772rc']",False,,,,False,44.44,False,17.818270100047812,RD03,False
0.182348042807759,0.6875,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,b1,True,0.6638992622601747,0.9844676645015532,3486,False,10363,10310,3541,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,11.30942689999938,RD03,False
0.2089501468757429,0.5625,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,lg,True,1.1674991498692266,0.9890764647467726,1992,False,4096,4096,2014,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,47.73460620001424,RD03,False
0.22803644002868714,0.625,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,xf,True,1.3458541767957075,0.42799070847851334,737,False,4096,4096,1722,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,13.310296100040432,RD03,False
0.1978940716611612,0.6875,21.4,66.88,nac.m1212932972lc -> nac.m1199981485rc,,b1,True,0.9893808509133964,0.8371428571428572,293,False,11872,10310,350,"['nac.m1199981485rc', 'nac.m1212932972lc']",True,,,,False,45.48,True,15.065765600011218,RD03,False
0.22094410930929242,0.6875,21.4,66.88,nac.m1212932972lc -> nac.m1199981485rc,,lg,True,1.2402024525548865,0.8810500410172273,1074,False,4096,4096,1219,"['nac.m1199981485rc', 'nac.m1212932972lc']",True,,,,False,45.48,True,53.06066789996112,RD03,False
0.22702715350850827,0.59375,21.4,66.88,nac.m1212932972lc -> nac.m1199981485rc,,xf,True,1.214279235176126,0.29492753623188406,407,False,4096,4096,1380,"['nac.m1199981485rc', 'nac.m1212932972lc']",True,,,,False,45.48,True,13.51441890001297,RD03,False
0.18724755140672067,0.59375,23.32,68.8,nac.m1212932972lc -> nac.m1452560468lc,,b1,True,1.0869668232242586,0.7371134020618557,143,False,11433,10310,194,"['nac.m1212932972lc', 'nac.m1452560468lc']",True,,,,False,45.48,True,16.61755450000055,RD03,False
0.1505154970624521,0.625,23.32,68.8,nac.m1212932972lc -> nac.m1452560468lc,,lg,True,1.1844021356223542,0.797212543554007,1144,False,4096,4096,1435,"['nac.m1212932972lc', 'nac.m1452560468lc']",True,,,,False,45.48,True,53.96060990000842,RD03,False
0.19665602358882764,0.65625,23.32,68.8,nac.m1212932972lc -> nac.m1452560468lc,,xf,True,1.3857792361852492,0.18846466287571081,232,False,4096,4096,1231,"['nac.m1212932972lc', 'nac.m1452560468lc']",True,,,,False,45.48,True,14.04154780000681,RD03,False
0.14225200824627277,0.796875,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,b1,True,1.018517991570187,0.7539267015706806,144,False,12471,10310,191,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,14.099256599962246,RD03,False
0.16553584164211707,0.75,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,lg,True,1.163973013283116,0.8158620689655173,1183,False,4096,4096,1450,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,55.62845879996894,RD03,False
0.18299905762143157,0.75,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,xf,True,1.2790046951341156,0.24980299448384555,317,False,4096,4096,1269,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,13.52695779997157,RD03,False
0.44119554740201455,0.046875,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,b1,True,0.5628896964396288,0.09615384615384616,5,True,12825,10310,52,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,19.137943000008818,RD03,False
,,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,lg,True,nan,0.0,0,True,4096,4096,2,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,48.75304480001796,RD03,False
