coverage_max_uncovered_disc_ratio,coverage_occupancy,delta_incidence_deg,dst_incidence_deg,edge,edge_run,engine,fit_rmse_is_not_accuracy,fit_rmse_px,inlier_ratio,n_inliers,n_inliers_failure_flag,n_keypoints_dst,n_keypoints_src,n_putative,pair,pass,recorded_direction,recorded_n_inliers,reproduces_recorded,same_orbit_pair,src_incidence_deg,success,wall_s,window,wrong_pass
0.15835014387870397,0.765625,2.91,21.13,nac.m1299958135lc -> nac.m1315225542lc,,b1,True,1.002087341903467,0.9742673338098642,2726,False,9539,12496,2798,"['nac.m1299958135lc', 'nac.m1315225542lc']",True,,,,False,18.22,True,17.860930700029712,RD04,False
0.24379506794898456,0.640625,2.91,21.13,nac.m1299958135lc -> nac.m1315225542lc,,lg,True,0.9863837683247978,0.9837352776219854,1754,False,4096,4096,1783,"['nac.m1299958135lc', 'nac.m1315225542lc']",True,,,,False,18.22,True,51.693896000040695,RD04,False
0.19678013044707926,0.703125,2.91,21.13,nac.m1299958135lc -> nac.m1315225542lc,,xf,True,1.4950643086215745,0.35530257639304974,593,False,4096,4096,1669,"['nac.m1299958135lc', 'nac.m1315225542lc']",True,,,,False,18.22,True,13.192168200039305,RD04,False
0.10334689225690416,1.0,11.73,29.95,nac.m1299958135lc -> nac.m1271742202lc,nac.m1299958135lc -> nac.m1271742202lc,b1,True,0.8779232510137617,0.9414440022740194,1656,False,10794,12593,1759,"['nac.m1271742202lc', 'nac.m1299958135lc']",True,True,1656,True,False,18.22,True,14.864906399976462,RD04,False
0.09161488775680188,1.0,11.73,29.95,nac.m1299958135lc -> nac.m1271742202lc,,b1,True,0.859278520347481,0.9414519906323185,1608,False,10725,12496,1708,"['nac.m1271742202lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,13.965648200013675,RD04,False
0.21467056229810086,0.828125,11.73,29.95,nac.m1299958135lc -> nac.m1271742202lc,,lg,True,1.072753956329842,0.972852912142152,1971,False,4096,4096,2026,"['nac.m1271742202lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,44.462625200045295,RD04,False
0.12286382714017682,0.921875,11.73,29.95,nac.m1299958135lc -> nac.m1271742202lc,,xf,True,1.4987796070610928,0.44383860414394766,814,False,4096,4096,1834,"['nac.m1271742202lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,12.835286699992139,RD04,False
0.14236727238583322,0.84375,24.21,42.43,nac.m1299958135lc -> nac.m1341069775rc,,b1,True,1.2166029627000736,0.7507082152974505,265,False,13585,12496,353,"['nac.m1299958135lc', 'nac.m1341069775rc']",True,,,,False,18.22,True,15.07469660002971,RD04,False
0.22656123720014454,0.796875,24.21,42.43,nac.m1299958135lc -> nac.m1341069775rc,,lg,True,1.294014651486419,0.846529284164859,1561,False,4096,4096,1844,"['nac.m1299958135lc', 'nac.m1341069775rc']",True,,,,False,18.22,True,48.38056499999948,RD04,False
0.15457414269009842,0.84375,24.21,42.43,nac.m1299958135lc -> nac.m1341069775rc,,xf,True,1.5447552520733512,0.23454951600893523,315,False,4096,4096,1343,"['nac.m1299958135lc', 'nac.m1341069775rc']",True,,,,False,18.22,True,13.018478499958292,RD04,False
0.09733639023391781,0.9375,27.259999999999998,45.48,nac.m1299958135lc -> nac.m1212932972lc,,b1,True,1.148307484439424,0.7391304347826086,272,False,12046,12496,368,"['nac.m1212932972lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,14.907599200028926,RD04,False
0.17893705810748134,0.890625,27.259999999999998,45.48,nac.m1299958135lc -> nac.m1212932972lc,,lg,True,1.2993144995446047,0.8346980552712385,1631,False,4096,4096,1954,"['nac.m1212932972lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,51.76148849999299,RD04,False
0.12286382714017682,0.875,27.259999999999998,45.48,nac.m1299958135lc -> nac.m1212932972lc,,xf,True,1.5308312995632043,0.22818791946308725,306,False,4096,4096,1341,"['nac.m1212932972lc', 'nac.m1299958135lc']",True,,,,False,18.22,True,16.09116150002228,RD04,False
0.29030166195122037,0.28125,34.18,52.4,nac.m1299958135lc -> nac.m1363396554rc,,b1,True,0.936662213535224,0.3333333333333333,28,False,6320,12496,84,"['nac.m1299958135lc', 'nac.m1363396554rc']",True,,,,False,18.22,True,17.989858100016136,RD04,False
0.2708618931506106,0.6875,34.18,52.4,nac.m1299958135lc -> nac.m1363396554rc,,lg,True,1.3362912204737334,0.6305970149253731,676,False,4096,4096,1072,"['nac.m1299958135lc', 'nac.m1363396554rc']",True,,,,False,18.22,True,55.95521960000042,RD04,False
0.21568240078934095,0.53125,34.18,52.4,nac.m1299958135lc -> nac.m1363396554rc,,xf,True,1.4607355931520736,0.1,114,False,4096,4096,1140,"['nac.m1299958135lc', 'nac.m1363396554rc']",True,,,,False,18.22,True,18.168144799943548,RD04,False
0.42682484813887006,0.046875,51.540000000000006,69.76,nac.m1299958135lc -> nac.m1335207975rc,nac.m1335207975rc -> nac.m1299958135lc,b1,True,1.8852829216231156e-13,0.10344827586206896,3,True,12593,11633,29,"['nac.m1299958135lc', 'nac.m1335207975rc']",False,True,3,True,False,18.22,False,18.67098840000108,RD04,False
0.34633097559028747,0.0625,51.540000000000006,69.76,nac.m1299958135lc -> nac.m1335207975rc,,b1,True,0.8825513110169522,0.09090909090909091,4,True,11606,12496,44,"['nac.m1299958135lc', 'nac.m1335207975rc']",False,,,,False,18.22,False,19.83629639999708,RD04,False
,,51.540000000000006,69.76,nac.m1299958135lc -> nac.m1335207975rc,,lg,True,nan,0.0,0,True,4096,4096,0,"['nac.m1299958135lc', 'nac.m1335207975rc']",False,,,,False,18.22,False,45.26301610004157,RD04,False
0.5491932587656486,0.046875,51.540000000000006,69.76,nac.m1299958135lc -> nac.m1335207975rc,,xf,True,0.9331622894761461,0.006105006105006105,5,True,4096,4096,819,"['nac.m1299958135lc', 'nac.m1335207975rc']",False,,,,False,18.22,False,19.890826699964236,RD04,False
0.3879989856824692,0.046875,54.07000000000001,72.29,nac.m1299958135lc -> nac.m1096350825rc,,b1,True,4.582862941503293e-13,0.1,4,True,15045,12496,40,"['nac.m1096350825rc', 'nac.m1299958135lc']",False,,,,False,18.22,False,20.442884399963077,RD04,False
,,54.07000000000001,72.29,nac.m1299958135lc -> nac.m1096350825rc,,lg,True,nan,0.0,0,True,4096,4096,1,"['nac.m1096350825rc', 'nac.m1299958135lc']",False,,,,False,18.22,False,61.127813900006004,RD04,False
0.43364763354660013,0.046875,54.07000000000001,72.29,nac.m1299958135lc -> nac.m1096350825rc,,xf,True,1.6107544979329516,0.005592841163310962,5,True,4096,4096,894,"['nac.m1096350825rc', 'nac.m1299958135lc']",False,,,,False,18.22,False,22.151082600001246,RD04,False
0.04005097002814429,1.0,8.82,29.95,nac.m1315225542lc -> nac.m1271742202lc,,b1,True,0.9556710478591873,0.9691749773345422,2138,False,10725,9539,2206,"['nac.m1271742202lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,15.5495804999955,RD04,False
0.1462895840277753,0.90625,8.82,29.95,nac.m1315225542lc -> nac.m1271742202lc,,lg,True,0.9110722877125014,0.9873930661864025,2193,False,4096,4096,2221,"['nac.m1271742202lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,55.72133329999633,RD04,False
0.052518728639506844,1.0,8.82,29.95,nac.m1315225542lc -> nac.m1271742202lc,,xf,True,1.2666588919414412,0.5243128964059197,992,False,4096,4096,1892,"['nac.m1271742202lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,13.229498300002888,RD04,False
0.1816805231718579,0.703125,21.3,42.43,nac.m1315225542lc -> nac.m1341069775rc,,b1,True,1.1501281962528032,0.6101694915254238,108,False,13585,9539,177,"['nac.m1315225542lc', 'nac.m1341069775rc']",True,,,,False,21.13,True,14.4480611999752,RD04,False
0.15133505203234582,0.9375,21.3,42.43,nac.m1315225542lc -> nac.m1341069775rc,,lg,True,1.4297732970003103,0.8253178551686015,1493,False,4096,4096,1809,"['nac.m1315225542lc', 'nac.m1341069775rc']",True,,,,False,21.13,True,61.49724160000915,RD04,False
0.12143113910941523,0.953125,21.3,42.43,nac.m1315225542lc -> nac.m1341069775rc,,xf,True,1.5953217409218299,0.19710378117457764,245,False,4096,4096,1243,"['nac.m1315225542lc', 'nac.m1341069775rc']",True,,,,False,21.13,True,14.029798400006257,RD04,False
0.09516550203892328,0.9375,24.349999999999998,45.48,nac.m1315225542lc -> nac.m1212932972lc,,b1,True,1.1556961884583838,0.7888888888888889,284,False,12046,9539,360,"['nac.m1212932972lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,13.91130780003732,RD04,False
0.1474900374846605,0.78125,24.349999999999998,45.48,nac.m1315225542lc -> nac.m1212932972lc,,lg,True,1.267548174735819,0.8743331357439241,1475,False,4096,4096,1687,"['nac.m1212932972lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,56.15254039998399,RD04,False
0.09624864453438828,0.921875,24.349999999999998,45.48,nac.m1315225542lc -> nac.m1212932972lc,,xf,True,1.5678525528512373,0.23692307692307693,308,False,4096,4096,1300,"['nac.m1212932972lc', 'nac.m1315225542lc']",True,,,,False,21.13,True,14.195937300042715,RD04,False
0.46216897201284096,0.046875,48.63000000000001,69.76,nac.m1315225542lc -> nac.m1335207975rc,,b1,True,0.7711895282056079,0.12903225806451613,4,True,11606,9539,31,"['nac.m1315225542lc', 'nac.m1335207975rc']",False,,,,False,21.13,False,17.242919499985874,RD04,False
,,48.63000000000001,69.76,nac.m1315225542lc -> nac.m1335207975rc,,lg,True,nan,0.0,0,True,4096,4096,2,"['nac.m1315225542lc', 'nac.m1335207975rc']",False,,,,False,21.13,False,49.36496560001979,RD04,False
0.5249738777564652,0.046875,48.63000000000001,69.76,nac.m1315225542lc -> nac.m1335207975rc,,xf,True,1.230359997714109,0.0059665871121718375,5,True,4096,4096,838,"['nac.m1315225542lc', 'nac.m1335207975rc']",False,,,,False,21.13,False,20.342724099988118,RD04,False
0.2771528419752202,0.453125,12.48,42.43,nac.m1271742202lc -> nac.m1341069775rc,,b1,True,1.2697934627162455,0.34558823529411764,47,False,13585,10725,136,"['nac.m1271742202lc', 'nac.m1341069775rc']",True,,,,False,29.95,True,14.450101299968082,RD04,False
0.17325110514675024,0.828125,12.48,42.43,nac.m1271742202lc -> nac.m1341069775rc,,lg,True,1.6389718183922082,0.6483870967741936,1206,False,4096,4096,1860,"['nac.m1271742202lc', 'nac.m1341069775rc']",True,,,,False,29.95,True,59.79420080001,RD04,False
0.15439635341469016,0.75,12.48,42.43,nac.m1271742202lc -> nac.m1341069775rc,,xf,True,1.616178243738689,0.11156022635408246,138,False,4096,4096,1237,"['nac.m1271742202lc', 'nac.m1341069775rc']",True,,,,False,29.95,True,17.029525099962484,RD04,False
0.04900164480757412,1.0,15.529999999999998,45.48,nac.m1271742202lc -> nac.m1212932972lc,,b1,True,1.0058298452984487,0.9485875706214689,1679,False,12046,10725,1770,"['nac.m1212932972lc', 'nac.m1271742202lc']",True,,,,False,29.95,True,14.355229800043162,RD04,False
0.12073093328535618,0.90625,15.529999999999998,45.48,nac.m1271742202lc -> nac.m1212932972lc,,lg,True,1.0743541792939202,0.9825046040515654,2134,False,4096,4096,2172,"['nac.m1212932972lc', 'nac.m1271742202lc']",True,,,,False,29.95,True,52.69666730001336,RD04,False
0.06268588081314892,1.0,15.529999999999998,45.48,nac.m1271742202lc -> nac.m1212932972lc,,xf,True,1.2223715914028077,0.5108077360637088,898,False,4096,4096,1758,"['nac.m1212932972lc', 'nac.m1271742202lc']",True,,,,False,29.95,True,13.003764499968383,RD04,False
0.46042617626927473,0.0625,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,nac.m1271742202lc -> nac.m1335207975rc,b1,True,1.1053335547230574,0.14,7,True,11633,10794,50,"['nac.m1271742202lc', 'nac.m1335207975rc']",False,True,7,True,False,29.95,False,15.495390099997167,RD04,False
0.4063049279272992,0.078125,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,,b1,True,0.6529075398107114,0.16981132075471697,9,False,11606,10725,53,"['nac.m1271742202lc', 'nac.m1335207975rc']",True,,,,False,29.95,True,15.316932299989276,RD04,False
0.525652851904498,0.03125,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,,lg,True,1.1832901233595593e-13,1.0,3,True,4096,4096,3,"['nac.m1271742202lc', 'nac.m1335207975rc']",False,,,,False,29.95,False,53.898775599955115,RD04,False
0.40727128988482986,0.078125,39.81,69.76,nac.m1271742202lc -> nac.m1335207975rc,,xf,True,1.362413816543254,0.008859357696566999,8,True,4096,4096,903,"['nac.m1271742202lc', 'nac.m1335207975rc']",False,,,,False,29.95,False,20.440178799966816,RD04,False
0.3724289814883388,0.109375,3.049999999999997,45.48,nac.m1341069775rc -> nac.m1212932972lc,,b1,True,0.8949345988802544,0.10126582278481013,8,True,12046,13585,79,"['nac.m1212932972lc', 'nac.m1341069775rc']",False,,,,False,42.43,False,19.40602829999989,RD04,False
,,3.049999999999997,45.48,nac.m1341069775rc -> nac.m1212932972lc,,lg,True,nan,0.0,0,True,4096,4096,2,"['nac.m1212932972lc', 'nac.m1341069775rc']",False,,,,False,42.43,False,41.374596300011035,RD04,False
0.3474490802150513,0.1875,3.049999999999997,45.48,nac.m1341069775rc -> nac.m1212932972lc,,xf,True,1.4680446095165962,0.01623931623931624,19,False,4096,4096,1170,"['nac.m1212932972lc', 'nac.m1341069775rc']",True,,,,False,42.43,True,20.47469750000164,RD04,False
0.7029938299958308,0.046875,27.330000000000005,69.76,nac.m1341069775rc -> nac.m1335207975rc,,b1,True,3.534667429255029e-13,0.08823529411764706,3,True,11606,13585,34,"['nac.m1335207975rc', 'nac.m1341069775rc']",False,,,,False,42.43,False,20.733567100018263,RD04,False
,,27.330000000000005,69.76,nac.m1341069775rc -> nac.m1335207975rc,,lg,True,nan,0.0,0,True,4096,4096,1,"['nac.m1335207975rc', 'nac.m1341069775rc']",False,,,,False,42.43,False,43.268861400021706,RD04,False
0.46858497257795073,0.0625,27.330000000000005,69.76,nac.m1341069775rc -> nac.m1335207975rc,,xf,True,1.7324381375585574,0.007216494845360825,7,True,4096,4096,970,"['nac.m1335207975rc', 'nac.m1341069775rc']",False,,,,False,42.43,False,20.450316899979953,RD04,False
0.14067924301069615,0.796875,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,b1,True,0.8969172653553432,0.98,2597,False,6320,12046,2650,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,13.115828900015913,RD04,False
0.20738334226010693,0.703125,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,lg,True,0.818560918777366,0.9945392491467577,1457,False,4096,4096,1465,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,44.786080999998376,RD04,False
0.17145111526122075,0.75,6.920000000000002,52.4,nac.m1212932972lc -> nac.m1363396554rc,,xf,True,1.1974049047952935,0.4788329519450801,837,False,4096,4096,1748,"['nac.m1212932972lc', 'nac.m1363396554rc']",True,,,,False,45.48,True,15.707412699994165,RD04,False
0.2193081954572755,0.625,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,b1,True,1.2322857441284818,0.8536585365853658,210,False,11606,12046,246,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,18.25727190001635,RD04,False
0.18526602923070937,0.6875,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,lg,True,1.1323839136566327,0.8295218295218295,1197,False,4096,4096,1443,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,50.984804999956395,RD04,False
0.19592920215807744,0.59375,24.28000000000001,69.76,nac.m1212932972lc -> nac.m1335207975rc,,xf,True,1.2426276372626184,0.19948186528497408,231,False,4096,4096,1158,"['nac.m1212932972lc', 'nac.m1335207975rc']",True,,,,False,45.48,True,13.959351100027561,RD04,False
0.7697955457067424,0.046875,26.81000000000001,72.29,nac.m1212932972lc -> nac.m1096350825rc,,b1,True,6.174775814543077e-13,0.06779661016949153,4,True,15045,12046,59,"['nac.m1096350825rc', 'nac.m1212932972lc']",False,,,,False,45.48,False,22.931250900030136,RD04,False
